PayerAccountName,ProductCode,UsageType,RateId,ItemDescription,UsageQuantity,BlendedRate,CostBeforeTax,TotalCost,Tax,SrNo,Tag
Alphasense Inc,AWSDataTransfer,EUW2-APS2-AWS-Out-Bytes,1698930816,$0.02 per GB - EU (London) data transfer to Asia Pacific (Sydney),0.000004,,0,0,0,153,VM to VM Egress
Alphasense Inc,AmazonEC2,SpotUsage:t2.2xlarge,1719496556,t2.2xlarge Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #7,1632.269443,,203.08,203.08,0,154,Compute - SU
Alphasense Inc,AWSDataTransfer,EUW2-DataTransfer-Regional-Bytes,1698930894,$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,0.000256,,0,0,0,155,VM to VM Egress
Alphasense Inc,AmazonS3,Requests-Tier1,1686268017,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",1,,0,0,0,156,GC Storage
Alphasense Inc,AmazonEC2,SpotUsage:c3.2xlarge,1719503180,c3.2xlarge Linux/UNIX Spot Instance-hour in US East (Virginia) in VPC Zone #12,12.843889,,1.54,1.54,0,157,Compute - SU
Alphasense Inc,AWSDataTransfer,APS3-UGE1-AWS-Out-Bytes,1698931541,$0.086 per GB - Asia Pacific (Mumbai) data transfer to AWS GovCloud (US),0.00000123,,0,0,0,158,VM to VM Egress
Alphasense Inc,AmazonEC2,SpotUsage:c5.9xlarge,1719500177,c5.9xlarge Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #1,629.149446,,462.62,462.62,0,159,Compute - SU
Alphasense Inc,AWSDataTransfer,USE1-EUN1-AWS-In-Bytes,1698932219,USD 0.0 per GB for EUN1-AWS-In-Bytes in EU (Stockholm),0.00000215,,0,0,0,160,VM to VM Ingress
Alphasense Inc,AmazonEC2,SpotUsage:c4.xlarge,1719498352,c4.xlarge Linux/UNIX Spot Instance-hour in US East (Virginia) in VPC Zone #1,1471.970278,,114.76,114.76,0,161,Compute - SU
Alphasense Inc,AWSDataTransfer,USE1-CloudFront-In-Bytes,1698932117,$0.00 per GB data transfer in to US East (Northern Virginia) from CloudFront,0.00218639,,0,0,0,162,VM to VM Ingress
Alphasense Inc,AWSDataTransfer,EUW2-APS1-AWS-In-Bytes,1698930945,$0.00 per GB - EU (London) data transfer from Asia Pacific (Singapore),0.00001383,,0,0,0,163,VM to VM Ingress
Alphasense Inc,AmazonCloudFront,AP-DataTransfer-Out-Bytes,1109507341,$0.140 per GB - first 10 TB / month data transfer out,49.19424822,,6.89,6.89,0,164,Cloud CDN
Alphasense Inc,AWSDataTransfer,USE2-DataTransfer-In-Bytes,1698932448,$0.000 per GB - data transfer in per month,0.00769198,,0,0,0,165,Internet Ingress
Alphasense Inc,AmazonEC2,EBSOptimized:c5n.4xlarge,1720452086,$0.00 for 2250 Mbps per c5n.4xlarge instance-hour (or partial hour),0.034722,,0,0,0,166,Others
Alphasense Inc,AWSDataTransfer,USE1-APN1-AWS-Out-Bytes,1698932158,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Tokyo),0.0011551,,0,0,0,167,VM to VM Egress
Alphasense Inc,AmazonEC2,BoxUsage:m4.4xlarge,1720450122,$0.80 per On Demand Linux m4.4xlarge Instance Hour,19263.86054,,11595.71,11595.71,0,168,Compute - BU
Alphasense Inc,AmazonEC2,SpotUsage:t3a.xlarge,1719498334,t3a.xlarge Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #1,97.92139,,4.55,4.55,0,169,Compute - SU
Alphasense Inc,AmazonCloudFront,AU-Requests-Tier2-HTTPS,1109507269,"$0.0125 per 10,000 HTTPS Requests",8153,,0.01,0.01,0,170,Cloud CDN
Alphasense Inc,AmazonS3,APS1-Requests-Tier2,1686268056,"$0.004 per 10,000 GET and all other requests",2758,,0,0,0,171,GC Storage
Alphasense Inc,AmazonEC2,SpotUsage:t2.medium,1719487048,t2.medium Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #7,2160.673333,,31.15,31.15,0,172,Compute - SU
Alphasense Inc,AmazonEC2,SpotUsage:c4.xlarge,1719483505,c4.xlarge Linux/UNIX Spot Instance-hour in US East (Virginia) in VPC Zone #12,2738.087778,,176.29,176.29,0,173,Compute - SU
Alphasense Inc,AmazonEC2,SpotUsage:c5.xlarge,1719481553,c5.xlarge Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #1,1296.654442,,114.75,114.75,0,174,Compute - SU
Alphasense Inc,AmazonEC2,SpotUsage:m5n.2xlarge,1719484466,m5n.2xlarge Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #7,0.740278,,0.16,0.16,0,175,Compute - SU
Alphasense Inc,AWSDataTransfer,USE1-EUC1-AWS-Out-Bytes,1698932115,$0.02 per GB - US East (Northern Virginia) data transfer to EU (Germany),4.65608934,,0.09,0.09,0,176,VM to VM Egress
Alphasense Inc,AWSDataTransfer,EU-DataTransfer-In-Bytes,1698931121,$0.000 per GB - data transfer in per month,0.0222309,,0,0,0,177,Internet Ingress
Alphasense Inc,AWSDataTransfer,EUW3-DataTransfer-Out-Bytes,1698931183,$0.000 per GB - first 1 GB of data transferred out per month,0.00000719,,0,0,0,178,Internet Egress
Alphasense Inc,AmazonEC2,BoxUsage:r5a.4xlarge,1720461006,$1.64 per On Demand Windows r5a.4xlarge Instance Hour,324,,531.36,531.36,0,179,Compute - BU
Alphasense Inc,AmazonCloudFront,SA-DataTransfer-Out-Bytes,1109507305,$0.110 per GB - first 10 TB / month data transfer out,1.31597879,,0.14,0.14,0,180,Cloud CDN
Alphasense Inc,AmazonEC2,SpotUsage:m4.4xlarge,1719500231,m4.4xlarge Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #62,384.542231,,129.12,129.12,0,181,Compute - SU
Alphasense Inc,AmazonEC2,EBS:VolumeUsage.gp2,1720445224,$0.10 per GB-month of General Purpose SSD (gp2) provisioned storage - US East (Northern Virginia),397663.8391,,39766.38,39766.38,0,182,PD Storage
Alphasense Inc,AmazonRDS,RDS:Multi-AZ-GP2-Storage,1730456888,$0.230 per GB-month of provisioned GP2 storage for Multi-AZ deployments,127.8222238,,29.4,29.4,0,183,Cloud SQL
Alphasense Inc,AmazonRDS,InstanceUsage:db.t2.small,1730457162,$0.041 per RDS db.t2.small instance hour (or partial hour) running Amazon Aurora,1734.876107,,71.13,71.13,0,184,Cloud SQL
Alphasense Inc,AmazonEC2,EBS:VolumeUsage.st1,1720452045,$0.045 per GB-month of Throughput Optimized HDD (st1) provisioned storage - US East (Northern Virginia),494.4444413,,22.25,22.25,0,185,PD Storage
Alphasense Inc,AmazonEC2,BoxUsage:c3.large,1720458215,$0.105 per On Demand Linux c3.large Instance Hour,719,,75.5,75.5,0,186,Compute - BU
Alphasense Inc,AWSDataTransfer,APS2-DataTransfer-Out-Bytes,1698922134,$0.000 per GB - first 1 GB of data transferred out per month,0.00000788,,0,0,0,187,Internet Egress
Alphasense Inc,AmazonCloudFront,EUC1-Lambda-Edge-GB-Second,1109507275,$0.00005001 per Lambda-GB-Second for Lambda-Edge-GB-Second in EU (Frankfurt),20.30625,,0,0,0,188,Cloud CDN
Alphasense Inc,AmazonS3,APN2-Requests-Tier2,1686352738,"$0.0035 per 10,000 GET and all other requests",3475,,0,0,0,189,GC Storage
Alphasense Inc,AmazonEC2,SpotUsage:c5.xlarge,1719487253,c5.xlarge Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #7,3486.041104,,290.63,290.63,0,190,Compute - SU
Alphasense Inc,AmazonEC2,SpotUsage:t3.2xlarge,1719503214,t3.2xlarge Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #12,856.92139,,103.44,103.44,0,191,Compute - SU
Alphasense Inc,AmazonElastiCache,NodeUsage:cache.m4.large,1697101002,$0.156 per Gen Purpose M4.large node hour running Redis,2876,,448.66,448.66,0,192,Cloud Memorystore
Alphasense Inc,AmazonEC2,SpotUsage:m5.8xlarge,1719509109,m5.8xlarge Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #6,42.776389,,24.46,24.46,0,193,Compute - SU
Alphasense Inc,AmazonECR,EU-TimedStorage-ByteHrs,1686680525,$0.10 per GB-month of data storage,0.9819383,,0.1,0.1,0,194,Container Registry
Alphasense Inc,AmazonEC2,BoxUsage:g4dn.xlarge,1720455896,$0.526 per On Demand Linux g4dn.xlarge Instance Hour,157.640275,,82.92,82.92,0,195,Compute - BU
Alphasense Inc,AWSQueueService,SAE1-Requests-Tier1,1696977793,"$0.40 per 1,000,000 Amazon SQS Requests per month thereafter",51,,0,0,0,196,Cloud Pub/Sub
Alphasense Inc,AWSDataTransfer,EUW2-EU-AWS-Out-Bytes,1698930790,$0.02 per GB - EU (London) data transfer to EU (Ireland),0.0002498,,0,0,0,197,VM to VM Egress
Alphasense Inc,AmazonS3,APS1-Requests-Tier1,1686268168,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",76,,0,0,0,198,GC Storage
Alphasense Inc,AmazonRDS,InstanceUsage:db.t2.small,1730457932,$0.034 per RDS db.t2.small instance hour (or partial hour) running MySQL,4265.280277,,145.02,145.02,0,199,Cloud SQL
Alphasense Inc,AmazonCloudFront,EU-Requests-HTTP-Proxy,1109507218,"$0.0090 per 10,000 Proxy HTTP Requests (Europe)",244811,,0.22,0.22,0,200,Cloud CDN
Alphasense Inc,AmazonWorkSpaces,APS1-AW-HWL-1-AutoStop-Usage,610334993,"$0.38/Hour-Hourly(Amazon Linux 2)-Standard-2vCPU,4GB Memory",220,,83.6,83.6,0,201,Others
Alphasense Inc,AWSDataTransfer,APS3-APN2-AWS-In-Bytes,1698931665,$0.00 per GB - Asia Pacific (Mumbai) data transfer from Asia Pacific (Seoul),0.00000152,,0,0,0,202,VM to VM Ingress
Alphasense Inc,awskms,eu-west-1-KMS-Keys,1698969134,$1 per customer managed KMS key version in EU (Ireland),1.99722382,,2,2,0,203,Others
Alphasense Inc,AmazonEC2,SpotUsage:c5.9xlarge,1719484285,c5.9xlarge Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #6,756.301944,,577.63,577.63,0,204,Compute - SU
Alphasense Inc,AmazonCloudFront,US-Requests-Tier2-HTTPS,1109507379,"$0.0100 per 10,000 HTTPS Requests",135628396,,135.63,135.63,0,205,Cloud CDN
Alphasense Inc,AmazonEC2,SpotUsage:m5.xlarge,1719490891,m5.xlarge Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #62,148.945556,,13.16,13.16,0,206,Compute - SU
Alphasense Inc,AWSDataTransfer,APS3-EUW3-AWS-Out-Bytes,1698931689,$0.086 per GB - Asia Pacific (Mumbai) data transfer to EU (Paris),9.90E-07,,0,0,0,207,VM to VM Egress
Alphasense Inc,AmazonEC2,SpotUsage:c5.4xlarge,1719483689,c5.4xlarge Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #1,1284.099443,,429.83,429.83,0,208,Compute - SU
Alphasense Inc,AWSDataTransfer,CAN1-DataTransfer-In-Bytes,1698931735,$0.000 per GB - data transfer in per month,5.00E-07,,0,0,0,209,Internet Ingress
Alphasense Inc,AWSDataTransfer,USE1-APE1-AWS-Out-Bytes,1698932197,USD0.02 per GB for  in Asia Pacific (Hong Kong),0.00316174,,0,0,0,210,VM to VM Egress
Alphasense Inc,AWSDataTransfer,EUW2-UGW1-AWS-In-Bytes,1698930857,$0.00 per GB - EU (London) data transfer from AWS GovCloud (US),1.10E-07,,0,0,0,211,VM to VM Ingress
Alphasense Inc,AmazonElastiCache,NodeUsage:cache.t2.small,1697100973,$0.034 per T2 Small Cache node-hour (or partial hour) running Redis,20132,,684.49,684.49,0,212,Cloud Memorystore
Alphasense Inc,AmazonEC2,SpotUsage:c3.8xlarge,1719499225,c3.8xlarge Linux/UNIX Spot Instance-hour in US East (Virginia) in VPC Zone #7,186.987223,,87.88,87.88,0,213,Compute - SU
Alphasense Inc,AWSDataTransfer,EUW2-DataTransfer-Out-Bytes,1698930858,$0.000 per GB - first 1 GB of data transferred out per month,0.17148586,,0,0,0,214,Internet Egress
Alphasense Inc,AWSDataTransfer,USE1-EUW3-AWS-Out-Bytes,1698932159,$0.02 per GB - US East (Northern Virginia) data transfer to EU (Paris),0.00000663,,0,0,0,215,VM to VM Egress
Alphasense Inc,AWSDataTransfer,APS3-APS1-AWS-In-Bytes,1698931691,$0.00 per GB - Asia Pacific (Mumbai) data transfer from Asia Pacific (Singapore),0.00000347,,0,0,0,216,VM to VM Ingress
Alphasense Inc,AmazonCloudWatch,USE1-DataScanned-Bytes,1682787863,First 5GB per month of log data scanned by CloudWatch Logs Insights queries is free.,5,,0,0,0,217,Cloud Logging
Alphasense Inc,AWSDataTransfer,APS3-USW2-AWS-In-Bytes,1698931673,$0.00 per GB - Asia Pacific (Mumbai) data transfer from US West (Oregon),0.00003691,,0,0,0,218,VM to VM Ingress
Alphasense Inc,AmazonKendra,USE1-KendraEnterpriseEdition,1126635205,Kendra Enterprise Edition - $7 per hour in US East (N. Virginia),224.4594444,,1571.22,1571.22,0,219,Cloudsearch
Alphasense Inc,AWSDataTransfer,EUN1-EU-AWS-Out-Bytes,1698932872,$0.02 per GB - EU (Stockholm) data transfer to EU (Ireland),0.00000421,,0,0,0,220,VM to VM Egress
Alphasense Inc,AWSLambda,Lambda-GB-Second,1636605034,"AWS Lambda - Compute Free Tier - 400,000 GB-Seconds - US East (Northern Virginia)",400000,,0,0,0,221,Others
Alphasense Inc,AmazonEC2,SpotUsage:t3a.2xlarge,1719490153,t3a.2xlarge Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #1,97.655556,,8.81,8.81,0,222,Compute - SU
Alphasense Inc,AWSCloudTrail,APS1-FreeEventsRecorded,1655223587,0.0 per free event recorded in Asia Pacific (Singapore) region,45015,,0,0,0,223,Others
Alphasense Inc,AmazonEC2,SpotUsage:m4.2xlarge,1719491033,m4.2xlarge Linux/UNIX Spot Instance-hour in US East (Virginia) in VPC Zone #1,1572.216946,,280.19,280.19,0,224,Compute - SU
Alphasense Inc,AmazonCloudWatch,APN2-CW:Requests,1682787754,"$0.00 per request - first 1,000,000 requests",8184,,0,0,0,225,Cloud Monitoring
Alphasense Inc,AWSQueueService,Requests-FIFO-RBP,1696977776,"$0.50 per 1,000,000 Amazon SQS FIFO Requests per month thereafter",229269670,,114.63,114.63,0,226,Cloud Pub/Sub
Alphasense Inc,AWSDataTransfer,USE1-EU-AWS-In-Bytes,1698932271,$0.00 per GB - US East (Northern Virginia) data transfer from EU (Ireland),199.1212388,,0,0,0,227,VM to VM Ingress
Alphasense Inc,AmazonEC2,BoxUsage:t2.nano,1720445563,$0.0058 per On Demand Linux t2.nano Instance Hour,0.033334,,0,0,0,228,Compute - BU
Alphasense Inc,AWSDataTransfer,EUN1-CloudFront-In-Bytes,1698932721,USD 0.0 per GB for CloudFront-In-Bytes in EU (Stockholm),0.05469215,,0,0,0,229,VM to VM Ingress
Alphasense Inc,AmazonCloudFront,ME-DataTransfer-Out-Bytes,1109507325,$0.110 per GB - first 10 TB / month data transfer out,3.37386712,,0.37,0.37,0,230,Cloud CDN
Alphasense Inc,AWSDataTransfer,EUW2-UGE1-AWS-In-Bytes,1698930936,$0.00 per GB - EU (London) data transfer from AWS GovCloud (US),3.50E-07,,0,0,0,231,VM to VM Ingress
Alphasense Inc,datapipeline,AWS-Activities-infreq,4913442,.60 per month per low frequency activity on AWS,0.03750003,,0.02,0.02,0,232,Others
Alphasense Inc,AmazonEC2,SpotUsage:t2.medium,1719508023,t2.medium Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #6,2229.166947,,33.2,33.2,0,233,Compute - SU
Alphasense Inc,AmazonRDS,USE1:PI_API,1730118307,"$0.00 per request - first 1,000,000 API requests",15781,,0,0,0,234,Cloud SQL
Alphasense Inc,AmazonElastiCache,NodeUsage:cache.t2.small,1697101003,$0.034 per T2 Small Cache node-hour (or partial hour) running Memcached,1438,,48.89,48.89,0,235,Cloud Memorystore
Alphasense Inc,AmazonDynamoDB,ReadCapacityUnit-Hrs,1652657399,$0.00013 per hour for units of read capacity beyond the free tier,4236841,,550.79,550.79,0,236,Cloud Firestore
Alphasense Inc,AWSDataTransfer,USE1-CAN1-AWS-In-Bytes,1698932135,$0.00 per GB - US East (Northern Virginia) data transfer from Canada (Central),0.00000736,,0,0,0,237,VM to VM Ingress
Alphasense Inc,AmazonEC2,SpotUsage:c5.large,1719497691,c5.large Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #6,8.081943,,0.26,0.26,0,238,Compute - SU
Alphasense Inc,AWSDataTransfer,EUW2-APE1-AWS-In-Bytes,1698930920,USD0.0 per GB for  in Asia Pacific (Hong Kong),0.00000173,,0,0,0,239,VM to VM Ingress
Alphasense Inc,AmazonCloudWatch,USE1-DataScanned-Bytes,1682788341,$0.005 per GB log data scanned by CloudWatch Logs Insights queries - US East (Northern Virginia),126.7483913,,0.63,0.63,0,240,Cloud Logging
Alphasense Inc,AmazonEC2,BoxUsage:r3.8xlarge,1720461015,$2.66 per On Demand Linux r3.8xlarge Instance Hour,977.082223,,2599.04,2599.04,0,241,Compute - BU
Alphasense Inc,AWSDataTransfer,USE1-USE2-AWS-In-Bytes,1698932114,$0.00 per GB - US East (Northern Virginia) data transfer from US East (Ohio),26.79917117,,0,0,0,242,VM to VM Ingress
Alphasense Inc,AmazonS3,USW2-Requests-Tier2,1686268826,"$0.004 per 10,000 GET and all other requests",8600,,0,0,0,243,GC Storage
Alphasense Inc,AmazonEC2,SpotUsage:m4.xlarge,1719508228,m4.xlarge Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #62,143.569999,,12.72,12.72,0,244,Compute - SU
Alphasense Inc,AmazonEC2,SpotUsage:c4.2xlarge,1719503948,c4.2xlarge Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #62,152.75611,,31.28,31.28,0,245,Compute - SU
Alphasense Inc,AmazonSNS,Requests-Tier1,1697106140,"First 1,000,000 Amazon SNS API Requests per month are free",1000000,,0,0,0,246,Cloud Pub/Sub
Alphasense Inc,AmazonDynamoDB,EU-WriteCapacityUnit-Hrs,1652657530,$0.00 per hour for 25 units of write capacity for a month (free tier),7190,,0,0,0,247,Cloud Firestore
Alphasense Inc,AWSCloudTrail,APN1-FreeEventsRecorded,1655223561,0.0 per free event recorded in Asia Pacific (Tokyo) region,26873,,0,0,0,248,Others
Alphasense Inc,AWSDataTransfer,APS3-USE2-AWS-Out-Bytes,1698931611,$0.086 per GB - Asia Pacific (Mumbai) data transfer to US East (Ohio),0.00005024,,0,0,0,249,VM to VM Egress
Alphasense Inc,AmazonEC2,SpotUsage:r3.large,1719481318,r3.large Linux/UNIX Spot Instance-hour in US East (Virginia) in VPC Zone #12,3275.143891,,105.79,105.79,0,250,Compute - SU
Alphasense Inc,AmazonCloudWatch,SAE1-CW:Requests,1682787767,"$0.00 per request - first 1,000,000 requests",8184,,0,0,0,251,Cloud Monitoring
Alphasense Inc,AmazonEC2,SpotUsage:m5.large,1719509849,m5.large Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #7,631.439168,,26.09,26.09,0,252,Compute - SU
Alphasense Inc,AmazonEC2,SpotUsage:r5.large,1719496498,r5.large Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #12,168.441389,,7.28,7.28,0,253,Compute - SU
Alphasense Inc,AmazonEC2,SpotUsage:r3.xlarge,1719484321,r3.xlarge Linux/UNIX Spot Instance-hour in US East (Virginia) in VPC Zone #7,1405.5525,,90.94,90.94,0,254,Compute - SU
Alphasense Inc,AWSDataTransfer,USE1-APN3-AWS-Out-Bytes,1698932202,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Osaka-Local),0.00050217,,0,0,0,255,VM to VM Egress
Alphasense Inc,AmazonEC2,BoxUsage:t3.micro,1720446826,$0.0704 per On Demand RHEL t3.micro Instance Hour,1233,,86.8,86.8,0,256,Compute - BU
Alphasense Inc,AmazonGuardDuty,USE1-PaidEventsAnalyzed,1440765935,$0.000004 per CloudTrail event analyzed in US East (N.Virginia) region,111020071,,444.08,444.08,0,257,Security Command Center
Alphasense Inc,AmazonS3,EU-TimedStorage-ByteHrs,1686267740,$0.023 per GB - first 50 TB / month of storage used,3390.311707,,77.98,77.98,0,258,GC Storage
Alphasense Inc,AmazonEC2,SpotUsage:c5.4xlarge,1719492885,c5.4xlarge Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #62,9884.904996,,3302.34,3302.34,0,259,Compute - SU
Alphasense Inc,AmazonEC2,DataProcessing-Bytes,1720455485,$0.008 per GB Data Processed by the LoadBalancer,40796.19567,,326.37,326.37,0,260,Load Balancer
Alphasense Inc,AWSDataTransfer,EUC1-DataTransfer-Out-Bytes,1698922507,$0.000 per GB - first 1 GB of data transferred out per month,0.00000788,,0,0,0,261,Internet Egress
Alphasense Inc,AmazonEC2,SpotUsage:c5.9xlarge,1719498193,c5.9xlarge Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #62,1379.789443,,984.84,984.84,0,262,Compute - SU
Alphasense Inc,AmazonCloudFront,SA-Requests-Tier1,1109507227,"$0.0160 per 10,000 HTTP Requests",206,,0,0,0,263,Cloud CDN
Alphasense Inc,AmazonCloudWatch,USE1-S3-Egress-Bytes,1682788350,$0.25 per GB of log data delivered to S3 for the first 10TB - US East (Northern Virginia),2013.096642,,503.27,503.27,0,264,Cloud Logging
Alphasense Inc,AWSDataTransfer,APS3-USW1-AWS-In-Bytes,1698931661,$0.00 per GB - Asia Pacific (Mumbai) data transfer from US West (Northern California),0.00000905,,0,0,0,265,VM to VM Ingress
Alphasense Inc,AmazonS3,Select-Returned-Bytes,1686268013,$0.0007 per GB - for bytes returned by S3 Select in Standard,2.25037605,,0,0,0,266,GC Storage
Alphasense Inc,AmazonDynamoDB,TimedStorage-ByteHrs,1652657402,$0.25 per GB-Month of storage used beyond first 25 free GB-Months,2216.722468,,554.18,554.18,0,267,Cloud Firestore
Alphasense Inc,AWSDataTransfer,USE2-EU-AWS-Out-Bytes,1698932395,$0.02 per GB - US East (Ohio) data transfer to EU (Ireland),0.00001677,,0,0,0,268,VM to VM Egress
Alphasense Inc,AWSDataTransfer,USW1-DataTransfer-Out-Bytes,1698921522,$0.000 per GB - first 1 GB of data transferred out per month,0.00571471,,0,0,0,269,Internet Egress
Alphasense Inc,AmazonEC2,EBSOptimized:c5.2xlarge,1720462819,$0.00 for 1750 Mbps per c5.2xlarge instance-hour (or partial hour),719,,0,0,0,270,Others
Alphasense Inc,AmazonS3,TimedStorage-ZIA-ByteHrs,1686268035,$0.01 per GB-Month of storage used in One Zone-Infrequent Access,0.0061494,,0,0,0,271,GC Storage
Alphasense Inc,AmazonRoute53,USE1-DNS-Queries,1463265108,"$0.40 per 1,000,000 resolver queries for the first 1 Billion queries",1793,,0,0,0,272,Cloud DNS
Alphasense Inc,AmazonS3,USW1-Requests-Tier2,1686268584,"$0.0044 per 10,000 GET and all other requests",8209,,0,0,0,273,GC Storage
Alphasense Inc,AmazonEC2,SpotUsage:t3.2xlarge,1719506115,t3.2xlarge Linux/UNIX Spot Instance-hour in US East (N. Virginia) in VPC Zone #1,105.192222,,11.36,11.36,0,274,Compute - SU
Alphasense Inc,AmazonS3,EU-Requests-Tier2,1686267690,"$0.004 per 10,000 GET and all other requests",8133327,,3.25,3.25,0,275,GC Storage
Alphasense Inc,AWSDataTransfer,USE1-EUW2-AWS-In-Bytes,1698932113,$0.00 per GB - US East (Northern Virginia) data transfer from EU (London),11.64162129,,0,0,0,276,VM to VM Ingress
Alphasense Inc,AWSDataTransfer,APS3-DataTransfer-In-Bytes,1698931563,$0.000 per GB - data transfer in per month,0.08414284,,0,0,0,277,Internet Ingress
Alphasense Inc,AWSDataTransfer,APS3-EU-AWS-In-Bytes,1698931619,$0.00 per GB - Asia Pacific (Mumbai) data transfer from EU (Ireland),0.00027202,,0,0,0,278,VM to VM Ingress
